trees,split_attr,accuracy
27,6,93.40534979423867
27,6,93.7962962962963
27,7,93.5082304526749
27,7,93.30246913580247
27,7,92.84979423868313
27,7,93.40534979423867
27,7,92.80864197530863
27,8,93.15843621399176
27,8,93.42592592592592
27,8,92.66460905349794
27,8,93.30246913580247
27,8,92.77777777777779
27,9,93.18930041152264
27,9,92.35596707818931
27,9,92.81893004115226
27,9,92.97325102880659
27,9,92.55144032921811
27,10,92.70576131687243
27,10,92.3045267489712
27,10,92.04732510288066
27,10,92.94238683127573
27,10,92.6440329218107
27,11,92.6440329218107
27,11,92.33539094650206
27,11,91.81069958847736
27,11,91.84156378600822
27,11,92.2119341563786
27,12,92.66460905349794
27,12,92.78806584362141
27,12,92.08847736625513
27,12,92.87037037037037
27,12,92.82921810699588
27,13,92.33539094650206
27,13,92.74691358024691
27,13,91.70781893004116
27,13,92.23251028806584
27,13,91.94444444444444
27,14,91.94444444444444
27,14,92.17078189300412
27,14,91.83127572016461
27,14,92.23251028806584
27,14,92.65432098765433
27,15,92.01646090534979
27,15,91.57407407407408
27,15,92.09876543209876
27,15,92.04732510288066
27,15,91.62551440329219
29,1,94.09465020576133
29,1,95.22633744855968
29,1,94.78395061728395
29,1,94.86625514403292
29,1,94.40329218106996
29,2,94.40329218106996
29,2,95.13374485596707
29,2,94.86625514403292
29,2,94.31069958847736
29,2,94.36213991769547
29,3,94.29012345679013
29,3,94.34156378600824
29,3,94.4753086419753
29,3,93.7551440329218
29,3,94.53703703703704
29,4,94.22839506172839
29,4,94.16666666666667
29,4,93.96090534979425
29,4,93.98148148148148
29,4,94.0843621399177
29,5,94.15637860082305
29,5,93.89917695473251
29,5,93.85802469135803
29,5,94.19753086419753
29,5,94.2798353909465
29,6,93.51851851851852
29,6,93.61111111111111
29,6,93.7037037037037
29,6,93.37448559670783
29,6,93.7448559670782
29,7,92.9320987654321
29,7,93.40534979423867
29,7,93.8477366255144
29,7,93.26131687242798
29,7,93.32304526748972
29,8,93.73456790123457
29,8,93.04526748971193
29,8,93.06584362139918
29,8,93.14814814814815
29,8,93.68312757201646
29,9,93.37448559670783
29,9,93.00411522633745
29,9,92.78806584362141
29,9,93.01440329218107
29,9,92.87037037037037
29,10,92.54115226337449
29,10,92.6440329218107
29,10,92.87037037037037
29,10,92.86008230452674
29,10,92.1604938271605
29,11,93.1275720164609
29,11,92.62345679012346
29,11,92.80864197530863
29,11,92.94238683127573
29,11,92.77777777777779
29,12,91.99588477366255
29,12,92.74691358024691
29,12,92.68518518518518
29,12,92.25308641975309
29,12,92.82921810699588
29,13,92.81893004115226
29,13,92.38683127572016
29,13,91.90329218106996
29,13,92.95267489711934
29,13,91.82098765432099
29,14,91.99588477366255
29,14,92.19135802469137
29,14,92.15020576131687
29,14,92.35596707818931
29,14,92.2119341563786
29,15,91.8724279835391
29,15,91.56378600823045
29,15,91.17283950617285
29,15,91.8724279835391
29,15,92.37654320987654
31,1,94.87654320987654
31,1,94.83539094650206
31,1,94.5164609053498
31,1,94.55761316872427
31,1,94.61934156378601
31,2,95.14403292181069
31,2,94.69135802469137
31,2,94.93827160493828
31,2,94.49588477366255
31,2,94.86625514403292
31,3,94.14609053497942
31,3,94.2798353909465
31,3,94.71193415637859
31,3,94.75308641975309
31,3,95.0925925925926
31,4,94.12551440329217
31,4,93.72427983539094
31,4,94.5164609053498
31,4,93.9917695473251
31,4,93.72427983539094
31,5,93.76543209876543
31,5,93.98148148148148
31,5,93.96090534979425
31,5,94.4238683127572
31,5,93.88888888888889
31,6,93.86831275720165
31,6,93.47736625514403
31,6,93.63168724279835
31,6,93.73456790123457
31,6,93.3127572016461
31,7,93.54938271604938
31,7,93.59053497942386
31,7,92.68518518518518
31,7,93.6522633744856
31,7,93.46707818930041
31,8,93.35390946502058
