trees,split_attr,accuracy
7,10,86.3821138211382
7,10,83.73983739837398
7,10,88.6178861788618
7,10,81.5040650406504
7,10,85.97560975609755
7,11,86.99186991869918
7,11,82.72357723577237
7,11,87.1951219512195
7,11,83.73983739837398
7,11,83.130081300813
7,12,84.14634146341463
7,12,85.16260162601627
7,12,84.7560975609756
7,12,86.58536585365853
7,12,84.5528455284553
7,13,84.5528455284553
7,13,83.73983739837398
7,13,83.94308943089432
7,13,85.56910569105692
7,13,83.94308943089432
8,1,87.8048780487805
8,1,90.04065040650406
8,1,89.83739837398373
8,1,88.00813008130082
8,1,89.43089430894308
8,2,90.4471544715447
8,2,88.8211382113821
8,2,88.8211382113821
8,2,89.43089430894308
8,2,88.8211382113821
8,3,88.21138211382113
8,3,86.99186991869918
8,3,85.77235772357723
8,3,89.22764227642277
8,3,90.04065040650406
8,4,88.6178861788618
8,4,87.1951219512195
8,4,87.1951219512195
8,4,87.8048780487805
8,4,87.60162601626016
8,5,86.3821138211382
8,5,87.8048780487805
8,5,86.78861788617887
8,5,86.1788617886179
8,5,88.8211382113821
8,6,86.1788617886179
8,6,88.21138211382113
8,6,85.36585365853658
8,6,87.39837398373984
8,6,87.8048780487805
8,7,85.97560975609755
8,7,86.3821138211382
8,7,87.39837398373984
8,7,86.58536585365853
8,7,82.72357723577237
8,8,83.94308943089432
8,8,86.58536585365853
8,8,86.99186991869918
8,8,85.36585365853658
8,8,85.16260162601627
8,9,86.78861788617887
8,9,87.1951219512195
8,9,84.95934959349594
8,9,83.130081300813
8,9,84.7560975609756
8,10,83.94308943089432
8,10,82.11382113821138
8,10,86.58536585365853
8,10,85.97560975609755
8,10,88.00813008130082
8,11,82.11382113821138
8,11,82.72357723577237
8,11,86.99186991869918
8,11,84.7560975609756
8,11,84.34959349593495
8,12,85.97560975609755
8,12,85.77235772357723
8,12,83.94308943089432
8,12,82.92682926829268
8,12,83.130081300813
8,13,85.16260162601627
8,13,85.77235772357723
8,13,83.94308943089432
8,13,86.1788617886179
8,13,84.5528455284553
9,1,90.65040650406505
9,1,89.43089430894308
9,1,90.65040650406505
9,1,88.00813008130082
9,1,89.02439024390245
9,2,89.43089430894308
9,2,88.8211382113821
9,2,89.63414634146342
9,2,89.63414634146342
9,2,90.65040650406505
9,3,89.83739837398373
9,3,90.65040650406505
9,3,88.6178861788618
9,3,88.21138211382113
9,3,89.43089430894308
9,4,86.1788617886179
9,4,88.41463414634147
9,4,88.41463414634147
9,4,88.21138211382113
9,4,86.99186991869918
9,5,88.41463414634147
9,5,86.3821138211382
